group,name,corpus,project,project path,class with the feature
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.XYAreaRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.XYAreaRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.StandardXYItemRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.StandardXYItemRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.StackedXYAreaRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.StackedXYAreaRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.SamplingXYLineRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.SamplingXYLineRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.HighLowRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.HighLowRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.CandlestickRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.CandlestickRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.category.WaterfallBarRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.category.WaterfallBarRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.category.StatisticalLineAndShapeRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.category.StatisticalLineAndShapeRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.category.StatisticalBarRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.category.StatisticalBarRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.category.ScatterRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.category.ScatterRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.category.MinMaxCategoryRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.category.MinMaxCategoryRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.category.LineRenderer3D
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.category.LineRenderer3D
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.category.GanttRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.category.GanttRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.category.BoxAndWhiskerRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.category.BoxAndWhiskerRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.category.BarRenderer3D
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.category.BarRenderer3D
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.category.BarRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.category.BarRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.StandardDialScale
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.StandardDialScale
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.StandardDialRange
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.StandardDialRange
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.StandardDialFrame
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.StandardDialFrame
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.DialValueIndicator
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.DialValueIndicator
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.DialTextAnnotation
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.DialTextAnnotation
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.DialPointer$Pointer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.DialPointer$Pointer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.DialPointer$Pin
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.DialPointer$Pin
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.DialPlot
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.DialPlot
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.DialCap
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.DialCap
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.DialBackground
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.DialBackground
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.ArcDialFrame
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.ArcDialFrame
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.dial.AbstractDialLayer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jgraphpad-5.10.0.2,jgraphpad-5.10.0.2/project/bin.zip,gpgraph.org.jgraph.plugins.gpgraph.GPGraph
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jgraphpad-5.10.0.2,jgraphpad-5.10.0.2/project/bin.zip,jgraphpad.org.jgraph.JGraph
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jgraphpad-5.10.0.2,jgraphpad-5.10.0.2/project/bin.zip,jgraphpad.org.jgraph.JGraph
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jgraphpad-5.10.0.2,jgraphpad-5.10.0.2/project/bin.zip,jgraphpad.org.jgraph.graph.GraphLayoutCache
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jgraphpad-5.10.0.2,jgraphpad-5.10.0.2/project/bin.zip,jgraphpad.org.jgraph.graph.GraphLayoutCache
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jgraphpad-5.10.0.2,jgraphpad-5.10.0.2/project/bin.zip,jgraphpad.org.jgraph.graph.DefaultGraphModel
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jgraphpad-5.10.0.2,jgraphpad-5.10.0.2/project/bin.zip,jgraphpad.org.jgraph.graph.DefaultGraphCellEditor
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jgraphpad-5.10.0.2,jgraphpad-5.10.0.2/project/bin.zip,jgraphpad.org.jgraph.graph.DefaultGraphCellEditor
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jgraphpad-5.10.0.2,jgraphpad-5.10.0.2/project/bin.zip,jgraphpad.org.jgraph.graph.AttributeMap$SerializableRectangle2D
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jgraphpad-5.10.0.2,jgraphpad-5.10.0.2/project/bin.zip,jgraphpad.org.jgraph.graph.AttributeMap$SerializableRectangle2D
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jgraphpad-5.10.0.2,jgraphpad-5.10.0.2/project/bin.zip,jgraphpad.org.jgraph.graph.AttributeMap$SerializablePoint2D
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jgraphpad-5.10.0.2,jgraphpad-5.10.0.2/project/bin.zip,jgraphpad.org.jgraph.graph.AttributeMap$SerializablePoint2D
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,megamek-0.35.18,megamek-0.35.18/project/bin.zip,megamek.common.Board
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,megamek-0.35.18,megamek-0.35.18/project/bin.zip,megamek.common.weapons.WeaponHandler
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,megamek-0.35.18,megamek-0.35.18/project/bin.zip,megamek.common.weapons.WeaponHandler
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjtools1.6.9.org.osgi.framework.ServicePermission
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjtools1.6.9.org.osgi.framework.ServicePermission
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjtools1.6.9.org.osgi.framework.PackagePermission
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjtools1.6.9.org.osgi.framework.PackagePermission
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjtools1.6.9.org.osgi.framework.BundlePermission
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjtools1.6.9.org.osgi.framework.BundlePermission
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjtools1.6.9.org.osgi.framework.AdminPermission
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjtools1.6.9.org.osgi.framework.AdminPermission
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjtools1.6.9.org.aspectj.asm.IProgramElement$Accessibility
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjtools1.6.9.org.aspectj.asm.IProgramElement$Kind
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjtools1.6.9.org.aspectj.asm.IProgramElement$Modifiers
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjtools1.6.9.org.aspectj.asm.IRelationship$Kind
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjtools1.6.9.org.aspectj.ajde.ui.BuildConfigNode$Kind
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjtools1.6.9.org.aspectj.ajde.ui.StructureViewProperties$Grouping
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjtools1.6.9.org.aspectj.ajde.ui.StructureViewProperties$Granularity
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjtools1.6.9.org.aspectj.ajde.ui.StructureViewProperties$Hierarchy
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjtools1.6.9.org.aspectj.ajde.ui.StructureViewProperties$Sorting
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjtools1.6.9.org.aspectj.ajde.ui.IStructureViewNode$Kind
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjweaver1.6.9.org.aspectj.asm.IProgramElement$Accessibility
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjweaver1.6.9.org.aspectj.asm.IProgramElement$Kind
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjweaver1.6.9.org.aspectj.asm.IProgramElement$Modifiers
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,aspectj-1.6.9,aspectj-1.6.9/project/bin.zip,aspectjweaver1.6.9.org.aspectj.asm.IRelationship$Kind
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jedit-4.3.2,jedit-4.3.2/project/bin.zip,org.gjt.sp.jedit.bsh.NameSpace
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jedit-4.3.2,jedit-4.3.2/project/bin.zip,org.gjt.sp.jedit.bsh.Interpreter
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,emma-2.0.5312,emma-2.0.5312/project/bin.zip,com.vladium.util.exception.AbstractRuntimeException
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,emma-2.0.5312,emma-2.0.5312/project/bin.zip,com.vladium.util.exception.AbstractException
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,openjms-0.7.7-beta-1,openjms-0.7.7-beta-1/project/bin.zip,org.exolab.jms.net.orb.UnicastDelegate
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,openjms-0.7.7-beta-1,openjms-0.7.7-beta-1/project/bin.zip,org.exolab.jms.net.orb.UnicastDelegate
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,xalan-2.7.1,xalan-2.7.1/project/bin.zip,xalan.org.apache.xpath.axes.UnionPathIterator
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,xalan-2.7.1,xalan-2.7.1/project/bin.zip,xalan.org.apache.xpath.axes.PredicatedNodeTest
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,xalan-2.7.1,xalan-2.7.1/project/bin.zip,xalan.org.apache.xpath.axes.LocPathIterator
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,xalan-2.7.1,xalan-2.7.1/project/bin.zip,xalan.org.apache.xalan.templates.Stylesheet
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,xalan-2.7.1,xalan-2.7.1/project/bin.zip,xalan.org.apache.xalan.templates.Stylesheet
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,xalan-2.7.1,xalan-2.7.1/project/bin.zip,xalan.org.apache.xalan.templates.ElemForEach
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,xalan-2.7.1,xalan-2.7.1/project/bin.zip,xalan.org.apache.xalan.client.XSLTProcessorApplet
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,xalan-2.7.1,xalan-2.7.1/project/bin.zip,xalan.org.apache.xalan.xsltc.trax.TemplatesImpl
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,xalan-2.7.1,xalan-2.7.1/project/bin.zip,xalan.org.apache.xalan.xsltc.trax.TemplatesImpl
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,batik-1.7,batik-1.7/project/bin.zip,org.apache.batik.gvt.TextNode$Anchor
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,batik-1.7,batik-1.7/project/bin.zip,org.apache.batik.dom.AbstractDocument
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,batik-1.7,batik-1.7/project/bin.zip,org.apache.batik.dom.AbstractDocument
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,batik-1.7,batik-1.7/project/bin.zip,org.apache.batik.dom.svg.SVGOMDocument
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,batik-1.7,batik-1.7/project/bin.zip,org.apache.batik.apps.rasterizer.DestinationType
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,batik-1.7,batik-1.7/project/bin.zip,org.apache.batik.ext.awt.image.PadMode
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,batik-1.7,batik-1.7/project/bin.zip,org.apache.batik.ext.awt.image.CompositeRule
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,batik-1.7,batik-1.7/project/bin.zip,org.apache.batik.ext.awt.image.ARGBChannel
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,batik-1.7,batik-1.7/project/bin.zip,org.apache.batik.ext.awt.g2d.TransformType
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,picocontainer-2.10.2,picocontainer-2.10.2/project/bin.zip,org.picocontainer.references.ThreadLocalReference
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,picocontainer-2.10.2,picocontainer-2.10.2/project/bin.zip,org.picocontainer.references.ThreadLocalReference
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jhotdraw-7.5.1,jhotdraw-7.5.1/project/bin.zip,org.jhotdraw.util.ResourceBundleUtil
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jhotdraw-7.5.1,jhotdraw-7.5.1/project/bin.zip,org.jhotdraw.draw.ImageFigure
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jgraph-5.13.0.0,jgraph-5.13.0.0/project/bin.zip,org.jgraph.JGraph
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jgraph-5.13.0.0,jgraph-5.13.0.0/project/bin.zip,org.jgraph.JGraph
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jgraph-5.13.0.0,jgraph-5.13.0.0/project/bin.zip,org.jgraph.graph.GraphLayoutCache
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jgraph-5.13.0.0,jgraph-5.13.0.0/project/bin.zip,org.jgraph.graph.GraphLayoutCache
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jgraph-5.13.0.0,jgraph-5.13.0.0/project/bin.zip,org.jgraph.graph.DefaultGraphModel
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jgraph-5.13.0.0,jgraph-5.13.0.0/project/bin.zip,org.jgraph.graph.DefaultGraphCellEditor
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jgraph-5.13.0.0,jgraph-5.13.0.0/project/bin.zip,org.jgraph.graph.DefaultGraphCellEditor
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jgraph-5.13.0.0,jgraph-5.13.0.0/project/bin.zip,org.jgraph.graph.AttributeMap$SerializableRectangle2D
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jgraph-5.13.0.0,jgraph-5.13.0.0/project/bin.zip,org.jgraph.graph.AttributeMap$SerializableRectangle2D
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jgraph-5.13.0.0,jgraph-5.13.0.0/project/bin.zip,org.jgraph.graph.AttributeMap$SerializablePoint2D
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jgraph-5.13.0.0,jgraph-5.13.0.0/project/bin.zip,org.jgraph.graph.AttributeMap$SerializablePoint2D
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jrefactory-2.9.19,jrefactory-2.9.19/project/bin.zip,org.dom4j.QName
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jrefactory-2.9.19,jrefactory-2.9.19/project/bin.zip,org.dom4j.QName
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jrefactory-2.9.19,jrefactory-2.9.19/project/bin.zip,org.dom4j.DocumentFactory
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jrefactory-2.9.19,jrefactory-2.9.19/project/bin.zip,org.jaxen.util.IdentityHashMap
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jrefactory-2.9.19,jrefactory-2.9.19/project/bin.zip,org.jaxen.util.IdentityHashMap
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,weka-3-7-9,weka-3-7-9/project/bin.zip,weka.experiment.PropertyNode
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,weka-3-7-9,weka-3-7-9/project/bin.zip,weka.experiment.PropertyNode
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,weka-3-7-9,weka-3-7-9/project/bin.zip,weka.gui.beans.BeanVisual
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,weka-3-7-9,weka-3-7-9/project/bin.zip,weka.gui.beans.SerializedModelSaver
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,weka-3-7-9,weka-3-7-9/project/bin.zip,weka.gui.beans.Saver
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,weka-3-7-9,weka-3-7-9/project/bin.zip,weka.gui.beans.Loader
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,weka-3-7-9,weka-3-7-9/project/bin.zip,weka.gui.beans.Loader
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,weka-3-7-9,weka-3-7-9/project/bin.zip,weka.gui.beans.StripChart
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,oscache-2.4.1,oscache-2.4.1/project/bin.zip,com.opensymphony.oscache.base.algorithm.AbstractConcurrentReadCache
